UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Type_enc,Power [W],Temp_diff [K],Wear_torque,wear_ratio
2446,H31859,H,299.2,308.7,1375,55.1,78,0,0,0,0,0,0,0,7933.830447253223,9.5,4297.8,0.325
2447,L49626,L,299.3,308.6,1422,48.9,83,0,0,0,0,0,0,1,7281.771948049639,9.300000000000011,4058.7,0.415
2448,L49627,L,299.3,308.7,1408,48.7,85,0,0,0,0,0,0,1,7180.591720653024,9.399999999999977,4139.5,0.425
2449,L49628,L,299.4,308.9,1440,42.5,87,0,0,0,0,0,0,1,6408.849013323178,9.5,3697.5,0.435
2450,L49629,L,299.3,308.8,1772,25.2,89,0,0,0,0,0,0,1,4676.197833015335,9.5,2242.7999999999997,0.445
2451,L49630,L,299.2,308.7,1492,37.8,91,0,0,0,0,0,0,1,5905.942861336524,9.5,3439.7999999999997,0.455
2452,L49631,L,299.2,308.7,1650,30.5,93,0,0,0,0,0,0,1,5270.021676396878,9.5,2836.5,0.465
2453,M17312,M,299.1,308.6,2329,14.6,95,0,0,0,0,0,0,2,3560.827721235839,9.5,1387.0,0.4318181818181818
2454,L49633,L,299.0,308.6,1648,30.8,98,0,0,0,0,0,0,1,5315.407218265739,9.600000000000023,3018.4,0.49
2455,L49634,L,299.0,308.6,1653,31.7,100,0,0,0,0,0,0,1,5487.325640245685,9.600000000000023,3170.0,0.5
2456,L49635,L,299.0,308.6,1946,22.3,102,0,0,0,0,0,0,1,4544.397549221731,9.600000000000023,2274.6,0.51
2457,L49636,L,299.1,308.6,1555,36.6,104,0,0,0,0,0,0,1,5959.915423125197,9.5,3806.4,0.52
2458,L49637,L,299.0,308.6,1661,32.2,106,0,0,0,0,0,0,1,5600.852326770908,9.600000000000023,3413.2000000000003,0.53
2459,L49638,L,299.0,308.6,1434,45.9,108,0,0,0,0,0,0,1,6892.717113829077,9.600000000000023,4957.2,0.54
2460,L49639,L,299.0,308.6,1297,54.2,110,0,0,0,0,0,0,1,7361.526513548772,9.600000000000023,5962.0,0.55
2461,L49640,L,299.0,308.6,1466,46.4,112,0,0,0,0,0,0,1,7123.2890706515445,9.600000000000023,5196.8,0.56
2462,M17321,M,298.9,308.6,1517,39.8,114,0,0,0,0,0,0,2,6322.62276695765,9.700000000000045,4537.2,0.5181818181818182
2463,L49642,L,298.9,308.5,1742,34.5,117,0,0,0,0,0,0,1,6293.552562936432,9.600000000000023,4036.5,0.585
2464,L49643,L,298.9,308.5,1580,39.1,119,0,0,0,0,0,0,1,6469.377031782341,9.600000000000023,4652.900000000001,0.595
2465,M17324,M,298.9,308.5,1534,42.9,121,0,0,0,0,0,0,2,6891.460476767641,9.600000000000023,5190.9,0.55
2466,L49645,L,298.9,308.6,1481,40.7,124,0,0,0,0,0,0,1,6312.161263421196,9.700000000000045,5046.8,0.62
2467,L49646,L,299.0,308.6,1429,37.7,126,0,0,0,0,0,0,1,5641.598783487967,9.600000000000023,4750.200000000001,0.63
2468,M17327,M,298.9,308.6,1574,33.5,128,0,0,0,0,0,0,2,5521.76796770454,9.700000000000045,4288.0,0.5818181818181818
2469,M17328,M,298.9,308.6,1524,40.4,131,0,0,0,0,0,0,2,6447.553434815404,9.700000000000045,5292.4,0.5954545454545455
2470,L49649,L,299.0,308.7,1507,37.5,134,0,0,0,0,0,0,1,5917.9751611997735,9.699999999999989,5025.0,0.67
2471,L49650,L,298.9,308.5,1467,44.7,136,0,0,0,0,0,0,1,6866.987469996178,9.600000000000023,6079.200000000001,0.68
2472,L49651,L,298.9,308.4,1301,51.1,138,0,0,0,0,0,0,1,6961.884512085614,9.5,7051.8,0.69
2473,L49652,L,298.9,308.5,1429,55.1,140,0,0,0,0,0,0,1,8245.41360663626,9.600000000000023,7714.0,0.7
2474,M17333,M,298.9,308.5,1555,37.6,142,0,0,0,0,0,0,2,6122.754642336267,9.600000000000023,5339.2,0.6454545454545455
2475,L49654,L,298.9,308.5,1503,40.6,145,0,0,0,0,0,0,1,6390.187952960855,9.600000000000023,5887.0,0.725
2476,L49655,L,298.9,308.5,1459,43.1,147,0,0,0,0,0,0,1,6585.081889214053,9.600000000000023,6335.7,0.735
2477,H31890,H,298.9,308.4,1449,42.4,149,0,0,0,0,0,0,0,6433.73042713961,9.5,6317.599999999999,0.6208333333333333
2478,L49657,L,298.9,308.5,1387,57.3,154,0,0,0,0,0,0,1,8322.613010110472,9.600000000000023,8824.199999999999,0.77
2479,M17338,M,298.9,308.5,1456,50.0,156,0,0,0,0,0,0,2,7623.598172711232,9.600000000000023,7800.0,0.7090909090909091
2480,L49659,L,299.0,308.5,1604,34.7,159,0,0,0,0,0,0,1,5828.575906254119,9.5,5517.3,0.795
2481,L49660,L,299.0,308.6,1734,32.4,161,0,0,0,0,0,0,1,5883.323394230678,9.600000000000023,5216.4,0.805
2482,L49661,L,299.0,308.6,1378,47.8,163,0,0,0,0,0,0,1,6897.722718123797,9.600000000000023,7791.4,0.815
2483,L49662,L,298.9,308.7,1504,41.8,165,0,0,0,0,0,0,1,6583.437789058675,9.800000000000011,6896.999999999999,0.825
2484,M17343,M,298.9,308.7,1402,49.8,167,0,0,0,0,0,0,2,7311.491414552596,9.800000000000011,8316.6,0.759090909090909
2485,H31898,H,298.8,308.6,1524,37.7,170,0,0,0,0,0,0,0,6016.652586449029,9.800000000000011,6409.000000000001,0.7083333333333334
2486,L49665,L,298.8,308.6,1593,35.5,175,0,0,0,0,0,0,1,5922.059231649439,9.800000000000011,6212.5,0.875
2487,M17346,M,298.9,308.7,1772,28.4,177,0,0,0,0,0,0,2,5270.000732445854,9.800000000000011,5026.8,0.8045454545454546
2488,H31901,H,298.9,308.6,1623,31.0,180,0,0,0,0,0,0,0,5268.765039335442,9.700000000000045,5580.0,0.75
2489,L49668,L,298.9,308.7,1356,50.7,185,0,0,0,0,0,0,1,7199.399388672513,9.800000000000011,9379.5,0.925
2490,H31903,H,298.9,308.7,1500,41.6,187,0,0,0,0,0,0,0,6534.51271946677,9.800000000000011,7779.2,0.7791666666666667
2491,H31904,H,299.1,308.8,1566,46.6,192,0,0,0,0,0,0,0,7641.986961710244,9.699999999999989,8947.2,0.8
2492,L49671,L,299.1,308.9,1445,43.4,197,0,0,0,0,0,0,1,6567.290002819223,9.799999999999955,8549.8,0.985
2493,H31906,H,299.0,308.8,1382,58.5,199,0,0,0,0,0,0,0,8466.278042159134,9.800000000000011,11641.5,0.8291666666666667
2494,M17353,M,299.0,308.8,1418,45.7,204,0,0,0,0,0,0,2,6786.112403117265,9.800000000000011,9322.800000000001,0.9272727272727272
2495,L49674,L,299.1,308.8,1329,53.6,207,1,0,0,0,1,0,1,7459.648924095893,9.699999999999989,11095.2,1.035
2496,M17355,M,299.1,308.8,1491,41.0,209,0,0,0,0,0,0,2,6401.623350219921,9.699999999999989,8569.0,0.95
2497,M17356,M,299.2,308.9,1573,37.4,212,0,0,0,0,0,0,2,6160.684137640608,9.699999999999989,7928.799999999999,0.9636363636363636
2498,M17357,M,299.2,308.9,1521,42.3,215,0,0,0,0,0,0,2,6737.491020815205,9.699999999999989,9094.5,0.9772727272727273
2499,L49678,L,299.1,308.9,1467,47.2,218,0,0,0,0,0,0,1,7251.0471718975305,9.799999999999955,10289.6,1.09
2500,M17359,M,299.1,308.9,1325,48.4,220,0,0,0,0,0,0,2,6715.677895823781,9.799999999999955,10648.0,1.0
2501,L49680,L,299.1,308.9,1617,32.3,223,0,0,0,0,0,0,1,5469.418562120221,9.799999999999955,7202.9,1.115
2502,M17361,M,299.1,308.9,1476,42.7,225,0,0,0,0,0,0,2,6599.983510367581,9.799999999999955,9607.5,1.0227272727272727
2503,L49682,L,299.2,309.0,1515,48.9,228,1,0,0,0,1,0,1,7758.005978407315,9.800000000000011,11149.199999999999,1.14
2504,L49683,L,299.2,309.0,1408,47.2,0,0,0,0,0,0,0,1,6959.423597840302,9.800000000000011,0.0,0.0
2505,L49684,L,299.2,309.1,1468,45.6,2,0,0,0,0,0,0,1,7010.024183514121,9.900000000000034,91.2,0.01
2506,L49685,L,299.2,309.1,1387,48.7,4,0,0,0,0,0,0,1,7073.494827092148,9.900000000000034,194.8,0.02
2507,M17366,M,299.2,309.1,1503,34.7,6,0,0,0,0,0,0,2,5461.564580486248,9.900000000000034,208.20000000000002,0.02727272727272727
2508,H31921,H,299.2,309.1,1410,47.1,9,0,0,0,0,0,0,0,6954.543657251725,9.900000000000034,423.90000000000003,0.0375
2509,L49688,L,299.0,308.9,1615,30.6,14,0,0,0,0,0,0,1,5175.145578258466,9.899999999999977,428.40000000000003,0.07
2510,L49689,L,299.0,308.9,1511,35.9,16,0,0,0,0,0,0,1,5680.512644490433,9.899999999999977,574.4,0.08
2511,L49690,L,299.1,309.0,1405,53.8,18,0,0,0,0,0,0,1,7915.661569739963,9.899999999999977,968.4,0.09
2512,M17371,M,299.0,308.9,1526,41.1,20,0,0,0,0,0,0,2,6567.876433447893,9.899999999999977,822.0,0.09090909090909091
2513,L49692,L,298.9,308.8,1530,38.3,23,0,0,0,0,0,0,1,6136.472930256942,9.900000000000034,880.9,0.115
2514,L49693,L,299.0,308.7,1583,32.5,25,0,0,0,0,0,0,1,5387.569601518696,9.699999999999989,812.5,0.125
2515,L49694,L,298.9,308.6,2069,18.7,27,0,0,0,0,0,0,1,4051.6387415061718,9.700000000000045,504.9,0.135
2516,L49695,L,298.8,308.5,1490,35.0,29,0,0,0,0,0,0,1,5461.135229490257,9.699999999999989,1015.0,0.145
2517,L49696,L,298.8,308.5,1736,29.0,31,0,0,0,0,0,0,1,5272.011351744151,9.699999999999989,899.0,0.155
2518,L49697,L,298.8,308.5,1395,44.4,33,0,0,0,0,0,0,1,6486.132192601487,9.699999999999989,1465.2,0.165
2519,M17378,M,298.9,308.6,1425,49.6,35,0,0,0,0,0,0,2,7401.5922918575525,9.700000000000045,1736.0,0.1590909090909091
2520,L49699,L,298.8,308.6,1631,32.4,38,0,0,0,0,0,0,1,5533.852627445348,9.800000000000011,1231.2,0.19
2521,L49700,L,298.8,308.6,1535,41.2,40,0,0,0,0,0,0,1,6622.686753277524,9.800000000000011,1648.0,0.2
2522,L49701,L,298.8,308.6,1584,34.4,42,0,0,0,0,0,0,1,5706.137568568213,9.800000000000011,1444.8,0.21
2523,M17382,M,298.8,308.7,1543,38.2,44,0,0,0,0,0,0,2,6172.454638116059,9.899999999999977,1680.8000000000002,0.2
2524,L49703,L,298.8,308.7,1635,35.2,47,0,0,0,0,0,0,1,6026.83134664666,9.899999999999977,1654.4,0.235
2525,M17384,M,298.8,308.7,1446,45.5,49,0,0,0,0,0,0,2,6889.826848587775,9.899999999999977,2229.5,0.22272727272727272
2526,M17385,M,298.8,308.6,1598,35.1,52,0,0,0,0,0,0,2,5873.7101207106925,9.800000000000011,1825.2,0.23636363636363636
2527,L49706,L,298.8,308.6,1501,35.0,55,0,0,0,0,0,0,1,5501.4523352113265,9.800000000000011,1925.0,0.275
2528,L49707,L,298.8,308.5,1450,50.8,57,0,0,0,0,0,0,1,7713.657162114138,9.699999999999989,2895.6,0.285
2529,L49708,L,298.8,308.6,1730,25.9,59,0,0,0,0,0,0,1,4692.178067646596,9.800000000000011,1528.1,0.295
2530,M17389,M,298.8,308.6,1571,33.7,61,0,0,0,0,0,0,2,5544.1465793736115,9.800000000000011,2055.7000000000003,0.2772727272727273
2531,L49710,L,298.9,308.7,1438,51.7,64,0,0,0,0,0,0,1,7785.348306469058,9.800000000000011,3308.8,0.32
2532,M17391,M,298.8,308.5,1510,38.7,66,0,0,0,0,0,0,2,6119.508329927558,9.699999999999989,2554.2000000000003,0.3
2533,L49712,L,298.9,308.7,1389,44.9,69,0,0,0,0,0,0,1,6530.962719768213,9.800000000000011,3098.1,0.345
2534,L49713,L,298.8,308.7,1490,33.6,71,0,0,0,0,0,0,1,5242.6898203106475,9.899999999999977,2385.6,0.355
2535,L49714,L,298.9,308.7,1729,26.6,73,0,0,0,0,0,0,1,4816.208145610321,9.800000000000011,1941.8000000000002,0.365
2536,L49715,L,299.0,308.8,1495,38.4,75,0,0,0,0,0,0,1,6011.7517019094275,9.800000000000011,2880.0,0.375
2537,L49716,L,298.9,308.8,1281,53.9,77,0,0,0,0,0,0,1,7230.469740016516,9.900000000000034,4150.3,0.385
2538,H31951,H,298.9,308.7,1353,48.1,79,0,0,0,0,0,0,0,6815.088359358875,9.800000000000011,3799.9,0.32916666666666666
2539,L49718,L,299.1,308.8,1429,50.1,84,0,0,0,0,0,0,1,7497.190956306291,9.699999999999989,4208.400000000001,0.42
2540,L49719,L,299.1,308.8,1413,42.1,86,0,0,0,0,0,0,1,6229.495488729737,9.699999999999989,3620.6,0.43
2541,L49720,L,299.1,308.8,1502,38.3,88,0,0,0,0,0,0,1,6024.17146486662,9.699999999999989,3370.3999999999996,0.44
2542,H31955,H,299.1,308.8,1553,32.6,90,0,0,0,0,0,0,0,5301.7308182471115,9.699999999999989,2934.0,0.375
2543,H31956,H,299.2,308.9,1712,26.4,95,0,0,0,0,0,0,0,4732.997828192239,9.699999999999989,2508.0,0.3958333333333333
2544,L49723,L,299.3,309.0,1786,23.5,100,0,0,0,0,0,0,1,4395.1928421272405,9.699999999999989,2350.0,0.5
2545,L49724,L,299.2,309.0,1951,21.4,102,0,0,0,0,0,0,1,4372.196383902962,9.800000000000011,2182.7999999999997,0.51
2546,M17405,M,299.2,309.0,1541,36.3,104,0,0,0,0,0,0,2,5857.845077810064,9.800000000000011,3775.2,0.4727272727272727
2547,L49726,L,299.2,309.1,1605,34.3,107,0,0,0,0,0,0,1,5764.979598969949,9.900000000000034,3670.1,0.535
2548,L49727,L,299.2,309.1,1578,38.1,109,0,0,0,0,0,0,1,6295.94017335316,9.900000000000034,4152.900000000001,0.545
2549,M17408,M,299.3,309.2,1440,37.5,111,0,0,0,0,0,0,2,5654.8667764616275,9.899999999999977,4162.5,0.5045454545454545
2550,L49729,L,299.4,309.2,1489,42.3,114,0,0,0,0,0,0,1,6595.742360285234,9.800000000000011,4822.2,0.57
2551,L49730,L,299.4,309.3,1366,48.4,116,0,0,0,0,0,0,1,6923.483777883233,9.900000000000034,5614.4,0.58
2552,L49731,L,299.3,309.2,1541,37.2,118,0,0,0,0,0,0,1,6003.080906185521,9.899999999999977,4389.6,0.59
2553,H31966,H,299.3,309.1,1552,40.7,120,0,0,0,0,0,0,0,6614.769939790477,9.800000000000011,4884.0,0.5
2554,L49733,L,299.3,309.1,1473,40.3,125,0,0,0,0,0,0,1,6216.363631437731,9.800000000000011,5037.5,0.625
2555,L49734,L,299.3,309.1,1531,37.9,127,0,0,0,0,0,0,1,6076.3533188427455,9.800000000000011,4813.3,0.635
2556,L49735,L,299.3,309.2,1511,37.2,129,0,0,0,0,0,0,1,5886.2136594719805,9.899999999999977,4798.8,0.645
2557,M17416,M,299.3,309.1,1449,47.9,131,0,0,0,0,0,0,2,7268.294515565737,9.800000000000011,6274.9,0.5954545454545455
2558,M17417,M,299.4,309.1,1440,50.0,134,0,0,0,0,0,0,2,7539.822368615504,9.700000000000045,6700.0,0.6090909090909091
2559,M17418,M,299.2,309.0,1881,23.9,137,0,0,0,0,0,0,2,4707.770839183912,9.800000000000011,3274.2999999999997,0.6227272727272727
2560,L49739,L,299.3,309.0,1447,50.4,140,0,0,0,0,0,1,1,7637.086077170644,9.699999999999989,7056.0,0.7
2561,M17420,M,299.4,309.1,1326,62.0,142,0,0,0,0,0,0,2,8609.22050789747,9.700000000000045,8804.0,0.6454545454545455
2562,L49741,L,299.4,309.2,1607,31.7,145,0,0,0,0,0,0,1,5334.623293330196,9.800000000000011,4596.5,0.725
2563,L49742,L,299.3,309.1,1551,39.1,147,0,0,0,0,0,0,1,6350.63530145216,9.800000000000011,5747.7,0.735
2564,L49743,L,299.3,309.1,1496,37.2,149,0,0,0,0,0,0,1,5827.780036115209,9.800000000000011,5542.8,0.745
2565,L49744,L,299.3,309.1,1493,38.0,151,0,0,0,0,0,0,1,5941.170586958778,9.800000000000011,5738.0,0.755
2566,L49745,L,299.4,309.1,1304,50.5,153,0,0,0,0,0,0,1,6896.005314139836,9.700000000000045,7726.5,0.765
2567,M17426,M,299.3,309.0,1420,41.6,155,0,0,0,0,0,0,2,6186.0053744285415,9.699999999999989,6448.0,0.7045454545454546
2568,L49747,L,299.4,309.1,1766,24.6,158,0,0,0,0,0,0,1,4549.403153516452,9.700000000000045,3886.8,0.79
2569,L49748,L,299.6,309.2,1450,43.1,160,0,0,0,0,0,0,1,6544.4610962031375,9.599999999999966,6896.0,0.8
2570,H31983,H,299.5,309.2,1872,22.6,162,0,0,0,0,0,0,0,4430.39962379847,9.699999999999989,3661.2000000000003,0.675
2571,L49750,L,299.6,309.2,1713,26.5,167,0,0,0,0,0,0,1,4753.700923779395,9.599999999999966,4425.5,0.835
2572,M17431,M,299.5,309.2,1497,40.9,169,0,0,0,0,0,0,2,6411.707862637943,9.699999999999989,6912.099999999999,0.7681818181818182
2573,M17432,M,299.4,309.1,1352,44.7,172,0,0,0,0,0,0,2,6328.675568803566,9.700000000000045,7688.400000000001,0.7818181818181819
2574,L49753,L,299.5,309.2,1499,41.5,175,0,0,0,0,0,0,1,6514.458886361355,9.699999999999989,7262.5,0.875
2575,L49754,L,299.5,309.3,1972,19.3,177,0,0,0,0,0,0,1,3985.591991952203,9.800000000000011,3416.1,0.885
2576,L49755,L,299.5,309.3,1422,49.2,179,0,0,0,0,0,0,1,7326.445395583685,9.800000000000011,8806.800000000001,0.895
2577,L49756,L,299.5,309.3,1523,41.5,181,0,0,0,0,0,0,1,6618.759762460536,9.800000000000011,7511.5,0.905
2578,L49757,L,299.5,309.4,1563,41.5,183,0,0,0,0,0,0,1,6792.594555959172,9.899999999999977,7594.5,0.915
2579,L49758,L,299.4,309.3,1391,46.6,185,0,0,0,0,0,0,1,6787.997358709417,9.900000000000034,8621.0,0.925
2580,L49759,L,299.3,309.1,1795,24.7,187,0,0,0,0,0,0,1,4642.907422862796,9.800000000000011,4618.9,0.935
2581,L49760,L,299.3,309.1,1293,53.7,189,0,0,0,0,0,0,1,7271.121948953969,9.800000000000011,10149.300000000001,0.945
2582,L49761,L,299.2,309.1,1345,60.7,191,1,0,0,0,1,0,1,8549.477887601703,9.900000000000034,11593.7,0.955
2583,L49762,L,299.2,309.0,1615,33.7,193,0,0,0,0,0,0,1,5699.425032265044,9.800000000000011,6504.1,0.965
2584,L49763,L,299.2,308.9,1342,50.8,195,0,0,0,0,0,0,1,7139.122697625636,9.699999999999989,9906.0,0.975
2585,L49764,L,299.1,308.8,1502,46.7,197,0,0,0,0,0,0,1,7345.399671260344,9.699999999999989,9199.900000000001,0.985
2586,M17445,M,299.0,308.7,1620,35.4,199,0,0,0,0,0,0,2,6005.468516602249,9.699999999999989,7044.599999999999,0.9045454545454545
2587,L49766,L,299.0,308.7,1537,42.8,202,0,0,0,0,0,0,1,6888.84248288965,9.699999999999989,8645.599999999999,1.01
2588,L49767,L,299.0,308.7,2248,16.8,204,0,0,0,0,0,0,1,3954.888159751119,9.699999999999989,3427.2000000000003,1.02
2589,L49768,L,299.0,308.7,1706,28.6,206,0,0,0,0,0,0,1,5109.444403896393,9.699999999999989,5891.6,1.03
2590,L49769,L,299.0,308.7,2250,16.6,208,0,0,0,0,0,0,1,3911.2828537192922,9.699999999999989,3452.8,1.04
2591,L49770,L,299.0,308.7,1396,48.6,0,0,0,0,0,0,0,1,7104.774617946389,9.699999999999989,0.0,0.0
2592,L49771,L,298.9,308.6,1522,46.4,2,0,0,0,0,0,0,1,7395.392882354469,9.700000000000045,92.8,0.01
2593,L49772,L,298.9,308.6,1539,45.4,4,0,0,0,0,0,0,1,7316.832122063699,9.700000000000045,181.6,0.02
2594,H32007,H,298.9,308.5,1415,54.0,6,0,0,0,0,0,0,0,8001.636488693202,9.600000000000023,324.0,0.025
2595,L49774,L,298.8,308.5,1446,37.0,11,0,0,0,0,0,0,1,5602.716338412037,9.699999999999989,407.0,0.055
2596,M17455,M,298.8,308.6,1486,41.1,13,0,0,0,0,0,0,2,6395.717156031173,9.800000000000011,534.3000000000001,0.05909090909090909
2597,L49776,L,299.0,308.7,1426,38.6,16,0,0,0,0,0,0,1,5764.1523129045045,9.699999999999989,617.6,0.08
2598,L49777,L,299.0,308.7,1449,38.9,18,0,0,0,0,0,0,1,5902.644189050255,9.699999999999989,700.1999999999999,0.09
2599,L49778,L,299.1,308.8,1320,67.5,20,1,0,0,1,0,0,1,9330.530181161685,9.699999999999989,1350.0,0.1
2600,M17459,M,299.2,308.9,1447,39.6,22,0,0,0,0,0,0,2,6000.567632062649,9.699999999999989,871.2,0.1
2601,L49780,L,299.3,309.0,1422,47.3,25,0,0,0,0,0,0,1,7043.513561201386,9.699999999999989,1182.5,0.125
2602,L49781,L,299.3,309.1,1399,52.1,27,0,0,0,0,0,0,1,7632.80303918625,9.800000000000011,1406.7,0.135
2603,L49782,L,299.4,309.2,1427,41.5,29,0,0,0,0,0,0,1,6201.556258063812,9.800000000000011,1203.5,0.145
2604,M17463,M,299.3,309.2,1334,46.3,31,0,0,0,0,0,0,2,6467.931899161689,9.899999999999977,1435.3,0.1409090909090909
2605,M17464,M,299.3,309.1,1385,45.6,34,0,0,0,0,0,0,2,6613.680854337233,9.800000000000011,1550.4,0.15454545454545454
2606,L49785,L,299.4,309.2,1552,37.4,37,0,0,0,0,0,0,1,6078.437241969627,9.800000000000011,1383.8,0.185
2607,H32020,H,299.4,309.3,1534,37.5,39,0,0,0,0,0,0,0,6024.003913258429,9.900000000000034,1462.5,0.1625
2608,L49787,L,299.4,309.3,1448,48.6,44,0,0,0,0,0,0,1,7369.422383084793,9.900000000000034,2138.4,0.22
2609,L49788,L,299.5,309.3,1409,44.7,46,0,0,0,0,0,0,1,6595.4910328729475,9.800000000000011,2056.2000000000003,0.23
2610,L49789,L,299.4,309.2,1621,34.5,48,0,0,0,0,0,0,1,5856.399945189413,9.800000000000011,1656.0,0.24
2611,H32024,H,299.4,309.1,1547,40.9,50,0,0,0,0,0,0,0,6625.859761857649,9.700000000000045,2045.0,0.20833333333333334
2612,L49791,L,299.4,309.1,1957,22.1,55,0,0,0,0,0,0,1,4529.09799299875,9.700000000000045,1215.5,0.275
2613,L49792,L,299.4,309.1,2421,14.2,57,0,0,0,0,0,0,1,3600.0766854546873,9.700000000000045,809.4,0.285
2614,M17473,M,299.3,309.1,1571,38.3,59,0,0,0,0,0,0,2,6300.914361721344,9.800000000000011,2259.7,0.2681818181818182
2615,L49794,L,299.3,309.1,1634,36.8,62,0,0,0,0,0,0,1,6296.924539051285,9.800000000000011,2281.6,0.31
2616,L49795,L,299.3,309.0,1516,38.7,64,0,0,0,0,0,0,1,6143.824257066343,9.699999999999989,2476.8,0.32
2617,L49796,L,299.4,309.1,1207,66.5,66,0,0,0,0,0,0,1,8405.383504557052,9.700000000000045,4389.0,0.33
2618,L49797,L,299.4,309.1,1670,35.9,68,0,0,0,0,0,0,1,6278.263478688963,9.700000000000045,2441.2,0.34
2619,M17478,M,299.4,309.1,1461,48.6,70,0,0,0,0,0,0,2,7435.584324369395,9.700000000000045,3402.0,0.3181818181818182
2620,L49799,L,299.4,309.2,1569,40.8,73,0,0,0,0,0,0,1,6703.656067936044,9.800000000000011,2978.3999999999996,0.365
2621,L49800,L,299.4,309.2,1556,35.7,75,0,0,0,0,0,0,1,5817.098621093005,9.800000000000011,2677.5,0.375
2622,M17481,M,299.5,309.3,1506,41.5,77,0,0,0,0,0,0,2,6544.879975223616,9.800000000000011,3195.5,0.35
2623,M17482,M,299.6,309.4,1642,30.3,80,0,0,0,0,0,0,2,5210.080088566384,9.799999999999955,2424.0,0.36363636363636365
2624,M17483,M,299.6,309.4,1283,62.1,83,0,0,0,0,0,0,2,8343.47318533031,9.799999999999955,5154.3,0.37727272727272726
2625,H32038,H,299.7,309.5,1375,46.8,86,0,0,0,0,0,0,0,6738.7162419501055,9.800000000000011,4024.7999999999997,0.35833333333333334
2626,L49805,L,299.7,309.4,1399,39.9,91,0,0,0,0,0,0,1,5845.46720275492,9.699999999999989,3630.9,0.455
2627,L49806,L,299.7,309.4,1650,29.8,93,0,0,0,0,0,0,1,5149.07035923367,9.699999999999989,2771.4,0.465
2628,M17487,M,299.8,309.6,1346,53.2,95,0,0,0,0,0,0,2,7498.688448804501,9.800000000000011,5054.0,0.4318181818181818
2629,H32042,H,299.9,309.6,1410,51.2,98,0,0,0,0,0,0,0,7559.928561598478,9.700000000000045,5017.6,0.4083333333333333
2630,L49809,L,300.0,309.7,1586,37.8,103,0,0,0,0,0,0,1,6278.033095227699,9.699999999999989,3893.3999999999996,0.515
2631,L49810,L,300.0,309.8,1372,39.6,105,0,0,0,0,0,0,1,5689.5499593572595,9.800000000000011,4158.0,0.525
2632,H32045,H,300.0,309.7,1529,42.4,107,0,0,0,0,0,0,0,6788.939836505495,9.699999999999989,4536.8,0.44583333333333336
2633,M17492,M,300.0,309.7,1652,28.6,112,0,0,0,0,0,0,2,4947.71521408959,9.699999999999989,3203.2000000000003,0.509090909090909
2634,L49813,L,300.1,309.8,1532,39.8,115,0,0,0,0,0,0,1,6385.140460764087,9.699999999999989,4577.0,0.575
2635,L49814,L,300.0,309.7,1554,32.0,117,0,0,0,0,0,0,1,5207.5039825904405,9.699999999999989,3744.0,0.585
2636,H32049,H,299.9,309.6,1462,51.0,119,0,0,0,0,0,0,0,7808.1143812320715,9.700000000000045,6069.0,0.49583333333333335
2637,L49816,L,299.9,309.6,1254,61.3,124,0,0,0,0,0,0,1,8049.82851999927,9.700000000000045,7601.2,0.62
2638,L49817,L,299.9,309.6,1294,49.7,126,0,0,0,0,0,0,1,6734.715947304535,9.700000000000045,6262.200000000001,0.63
2639,L49818,L,299.8,309.5,1739,27.5,128,0,0,0,0,0,0,1,5007.96048920993,9.699999999999989,3520.0,0.64
2640,M17499,M,299.8,309.4,1412,47.8,130,0,0,0,0,0,0,2,7067.9132641442675,9.599999999999966,6214.0,0.5909090909090909
2641,M17500,M,299.9,309.5,1372,56.2,133,0,0,0,0,0,0,2,8074.563326158534,9.600000000000023,7474.6,0.6045454545454545
2642,H32055,H,299.8,309.5,1420,46.7,136,0,0,0,0,0,0,0,6944.385841005118,9.699999999999989,6351.200000000001,0.5666666666666667
2643,L49822,L,299.8,309.5,1542,40.3,141,0,0,0,0,0,0,1,6507.557854498969,9.699999999999989,5682.299999999999,0.705
2644,M17503,M,299.8,309.4,1401,48.1,143,0,0,0,0,0,0,2,7056.865329979145,9.599999999999966,6878.3,0.65
2645,L49824,L,299.8,309.4,1510,42.5,146,0,0,0,0,0,0,1,6720.390284804165,9.599999999999966,6205.0,0.73
2646,H32059,H,299.9,309.5,1547,38.5,148,0,0,0,0,0,0,0,6237.056255049376,9.600000000000023,5698.0,0.6166666666666667
2647,M17506,M,299.8,309.5,1453,43.2,153,0,0,0,0,0,0,2,6573.217140958996,9.699999999999989,6609.6,0.6954545454545454
2648,L49827,L,299.8,309.4,1408,45.6,156,0,0,0,0,0,0,1,6723.510933506733,9.599999999999966,7113.6,0.78
2649,L49828,L,299.8,309.4,1436,51.6,158,0,0,0,0,0,0,1,7759.482526954502,9.599999999999966,8152.8,0.79
2650,M17509,M,299.9,309.5,1582,38.2,160,0,0,0,0,0,0,2,6328.466129293328,9.600000000000023,6112.0,0.7272727272727273
2651,L49830,L,299.9,309.6,1280,59.3,163,0,0,0,0,0,0,1,7948.648292602655,9.700000000000045,9665.9,0.815
2652,L49831,L,299.9,309.5,2008,20.4,165,0,0,0,0,0,0,1,4289.656272917647,9.600000000000023,3365.9999999999995,0.825
